Block,Column,Row,Name,ID,X,F635 Median - B635,F635 Mean - B635,Y,Index,Dia.,F635 Median,F635 Mean,F635 SD,B635 Median,B635 Mean,B635,B635 SD,F635 CV,B635 CV,% > B635+1SD,% > B635+2SD,F635 % Sat.,Ratio of Medians (635/#2),Ratio of Means (635/#2),Median of Ratios (635/#2),Mean of Ratios (635/#2),F635 Total Intensity,SNR 635,Ratios SD (635/#2),Rgn Ratio (635/#2),Rgn R2 (635/#2),F Pixels,B Pixels,Circularity,Flags,Normalize,Autoflag,Sum of Medians (635/#2),Sum of Means (635/#2),Log Ratio (635/#2)
10,9,10,,PFF0610c.1o1,15290,586,572,40160,2925,190,1271,1257,135,685,694,685,71,10,10,100,99,0,100000,100000,0,0,321725,7.93,0,0,0,256,1504,100,0,0,0,586,572,16.61
10,10,10,,PF14_0179-s3,15590,722,709,40170,2926,210,1437,1424,126,715,731,715,91,8,12,100,100,0,100000,100000,0,0,449894,7.615,0,0,0,316,1688,100,0,0,0,722,709,16.61
10,11,10,,PFI1475w-s1,15890,1254,1203,40160,2927,210,1978,1927,272,724,738,724,85,14,11,100,100,0,100000,100000,0,0,609051,13.988,0,0,0,316,1684,100,0,0,0,1254,1203,16.61
10,12,10,,PFD0225w-s5,16190,678,642,40170,2928,180,1400,1364,157,722,733,722,78,11,10,100,99,0,100000,100000,0,0,349235,8.09,0,0,0,256,1412,100,0,0,0,678,642,16.61
10,13,10,,PF11_0268_1o4,16490,838,811,40160,2929,210,1609,1582,157,771,795,771,111,9,13,100,100,0,100000,100000,0,0,499961,7.09,0,0,0,316,1653,100,0,0,0,838,811,16.61
10,14,10,,PF10_0025.2o2,16790,980,936,40160,2930,200,1808,1764,192,828,855,828,133,10,15,100,100,0,100000,100000,0,0,557569,6.835,0,0,0,316,1590,100,0,0,0,980,936,16.61
10,15,10,,PFE1600we2s1,17090,761,755,40160,2931,170,1568,1562,97,807,822,807,99,6,12,100,100,0,100000,100000,0,0,324990,7.475,0,0,0,208,1186,100,0,0,0,761,755,16.61
10,16,10,,PFL0075w.1o1,17380,812,793,40170,2932,200,1686,1667,142,874,893,874,147,8,16,100,99,0,100000,100000,0,0,526641,5.265,0,0,0,316,1524,100,0,0,0,812,793,16.61
10,17,10,,PF08_0137e2s1,17690,2574,2483,40160,2933,200,3432,3341,457,858,887,858,142,13,16,100,100,0,100000,100000,0,0,1055689,17.282,0,0,0,316,1562,100,0,0,0,2574,2483,16.61
10,18,10,,PF14_0746.2o2,17990,798,765,40160,2934,190,1582,1549,161,784,798,784,87,10,10,100,100,0,100000,100000,0,0,396594,8.632,0,0,0,256,1598,100,0,0,0,798,765,16.61
10,1,11,,PFB0300c,12890,2165,1958,40470,2935,230,2832,2625,562,667,686,667,84,21,12,100,100,0,100000,100000,0,0,1028956,23.083,0,0,0,392,2085,100,0,0,0,2165,1958,16.61
10,2,11,,PFF0845c-s4,13190,657,625,40460,2936,200,1336,1304,158,679,688,679,74,12,10,100,100,0,100000,100000,0,0,412201,8.324,0,0,0,316,1524,100,0,0,0,657,625,16.61
10,3,11,,PF10_0323e1s1,13490,576,569,40470,2937,190,1238,1231,109,662,666,662,62,8,9,100,100,0,100000,100000,0,0,315136,9.113,0,0,0,256,1435,100,0,0,0,576,569,16.61
10,4,11,,PFE0055ce3s1,13790,610,580,40460,2938,200,1288,1258,140,678,690,678,79,11,11,99,99,0,100000,100000,0,0,397370,7.19,0,0,0,316,1582,100,0,0,0,610,580,16.61
10,5,11,,PF10_0356-e2s2,14090,746,709,40470,2939,200,1416,1379,156,670,678,670,63,11,9,100,100,0,100000,100000,0,0,435753,11.127,0,0,0,316,1534,100,0,0,0,746,709,16.61
10,6,11,,PFB0305c.1o2,14390,612,587,40470,2940,180,1281,1256,137,669,673,669,56,10,8,100,100,0,100000,100000,0,0,321473,10.411,0,0,0,256,1378,100,0,0,0,612,587,16.61
10,7,11,,PFC0430we1s1,14690,648,606,40470,2941,200,1324,1282,161,676,682,676,59,12,8,100,100,0,100000,100000,0,0,405169,10.169,0,0,0,316,1561,100,0,0,0,648,606,16.61
10,8,11,,MAL7P1.29-e2,14990,673,645,40470,2942,190,1346,1318,136,673,679,673,60,10,8,100,100,0,100000,100000,0,0,337360,10.65,0,0,0,256,1462,100,0,0,0,673,645,16.61
10,9,11,,PF13_0274_1o3,15290,605,575,40470,2943,180,1281,1251,130,676,681,676,58,10,8,100,100,0,100000,100000,0,0,320229,9.828,0,0,0,256,1472,100,0,0,0,605,575,16.61
10,10,11,,PF11_0509-e2s1,15590,783,764,40460,2944,190,1488,1469,137,705,719,705,82,9,11,100,100,0,100000,100000,0,0,376190,9.146,0,0,0,256,1460,100,0,0,0,783,764,16.61
10,11,11,,PFC0270w_5o5,15890,653,623,40470,2945,190,1361,1331,142,708,718,708,72,10,10,100,100,0,100000,100000,0,0,340667,8.514,0,0,0,256,1539,100,0,0,0,653,623,16.61
10,12,11,,PFB0915we2s2,16190,909,894,40460,2946,170,1623,1608,132,714,721,714,67,8,9,100,100,0,100000,100000,0,0,334418,13.239,0,0,0,208,1331,100,0,0,0,909,894,16.61
10,13,11,,PFF0995c.1o1,16490,1346,1334,40460,2947,190,2117,2105,212,771,795,771,109,10,13,100,100,0,100000,100000,0,0,538823,12.018,0,0,0,256,1478,100,0,0,0,1346,1334,16.61
10,14,11,,PFE0060w-e2,16790,659,656,40450,2948,200,1501,1498,96,842,874,842,153,6,17,100,100,0,100000,100000,0,0,473391,4.078,0,0,0,316,1608,100,0,0,0,659,656,16.61
10,15,11,,PF11_0074_2o6,17090,757,753,40440,2949,200,1642,1638,126,885,909,885,165,7,18,100,99,0,100000,100000,0,0,517546,4.418,0,0,0,316,1600,100,0,0,0,757,753,16.61
10,16,11,,PFC0570c_5o6,17390,649,646,40450,2950,210,1574,1571,108,925,938,925,167,6,17,100,100,0,100000,100000,0,0,496563,3.79,0,0,0,316,1593,100,0,0,0,649,646,16.61
10,17,11,,PF10_0138-s2,17690,722,717,40440,2951,210,1589,1584,106,867,902,867,157,6,17,100,100,0,100000,100000,0,0,500488,4.344,0,0,0,316,1642,100,0,0,0,722,717,16.61
10,18,11,,PF14_0344e1s1,17980,889,892,40460,2952,190,1685,1688,138,796,817,796,104,8,12,100,100,0,100000,100000,0,0,432226,8.375,0,0,0,256,1626,100,0,0,0,889,892,16.61
10,1,12,,PF10_0347.1o1,12890,588,573,40770,2953,210,1248,1233,115,660,672,660,74,9,11,100,100,0,100000,100000,0,0,389656,7.581,0,0,0,316,1775,100,0,0,0,588,573,16.61
10,2,12,,PFE0190c.2o2,13180,704,679,40770,2954,210,1379,1354,140,675,685,675,78,10,11,100,100,0,100000,100000,0,0,427825,8.577,0,0,0,316,1605,100,0,0,0,704,679,16.61
10,3,12,,PF11_0014.2o2,13480,632,606,40760,2955,210,1304,1278,142,672,683,672,77,11,11,100,100,0,100000,100000,0,0,403731,7.727,0,0,0,316,1703,100,0,0,0,632,606,16.61
10,4,12,,MAL8P1.156,13790,678,665,40770,2956,210,1363,1350,120,685,697,685,80,8,11,100,100,0,100000,100000,0,0,426562,8.163,0,0,0,316,1701,100,0,0,0,678,665,16.61
10,5,12,,PF14_0495-s2,14090,708,700,40760,2957,200,1387,1379,139,679,695,679,83,10,11,100,100,0,100000,100000,0,0,435776,8.241,0,0,0,316,1535,100,0,0,0,708,700,16.61
10,6,12,,PFL1055c.1o1,14390,869,822,40760,2958,210,1540,1493,177,671,684,671,76,11,11,100,100,0,100000,100000,0,0,471725,10.645,0,0,0,316,1717,100,0,0,0,869,822,16.61
10,7,12,,PFD0460c(PFB0335ce1s1),14690,534,511,40760,2959,180,1198,1175,117,664,669,664,60,9,8,100,100,0,100000,100000,0,0,300824,8.433,0,0,0,256,1382,100,0,0,0,534,511,16.61
10,8,12,,PF08_0140e2s1,14990,691,642,40760,2960,180,1353,1304,174,662,664,662,53,13,7,100,100,0,100000,100000,0,0,333730,12.075,0,0,0,256,1432,100,0,0,0,691,642,16.61
10,9,12,,PFI0240c-e1s1,15290,681,631,40770,2961,180,1352,1302,160,671,674,671,54,12,8,100,99,0,100000,100000,0,0,333304,11.63,0,0,0,256,1386,100,0,0,0,681,631,16.61
10,10,12,,MAL8P1.23-s8,15580,957,906,40760,2962,210,1654,1603,242,697,706,697,70,15,9,100,100,0,100000,100000,0,0,506635,12.814,0,0,0,316,1690,100,0,0,0,957,906,16.61
10,11,12,,MAL13P1.178-e2,15880,661,636,40760,2963,190,1362,1337,137,701,706,701,64,10,9,100,100,0,100000,100000,0,0,342359,9.859,0,0,0,256,1508,100,0,0,0,661,636,16.61
10,12,12,,PF13_0275e2s1,16190,621,585,40760,2964,180,1331,1295,150,710,716,710,66,11,9,100,99,0,100000,100000,0,0,331613,8.773,0,0,0,256,1445,100,0,0,0,621,585,16.61
10,13,12,,PF07_0053(PFB0915we2s1),16490,3654,3178,40770,2965,220,4402,3926,1477,748,763,748,88,37,11,100,100,0,100000,100000,0,0,1539035,35.943,0,0,0,392,1860,100,0,0,0,3654,3178,16.61
10,14,12,,PFD0345c.1o1,16790,862,823,40770,2966,180,1621,1582,199,759,782,759,99,12,12,100,99,0,100000,100000,0,0,404865,8.081,0,0,0,256,1396,100,0,0,0,862,823,16.61
10,15,12,,PF07_0006.2o2,17090,962,879,40760,2967,180,1720,1637,251,758,788,758,116,15,14,100,98,0,100000,100000,0,0,419031,7.319,0,0,0,256,1424,100,0,0,0,962,879,16.61
10,16,12,,PF08_0108e1s1,17380,853,825,40760,2968,200,1659,1631,170,806,839,806,129,10,15,100,99,0,100000,100000,0,0,515350,6.14,0,0,0,316,1614,100,0,0,0,853,825,16.61
10,17,12,,PF11_0419.1o1,17690,703,687,40760,2969,190,1487,1471,135,784,809,784,109,9,13,100,100,0,100000,100000,0,0,376458,6.073,0,0,0,256,1524,100,0,0,0,703,687,16.61
10,18,12,,PFI0240c-e1s2,17990,983,909,40760,2970,180,1751,1677,243,768,772,768,61,14,7,100,100,0,100000,100000,0,0,429372,14.836,0,0,0,256,1570,100,0,0,0,983,909,16.61
10,1,13,,PFE0655we2s3,12880,534,505,41060,2971,200,1189,1160,129,655,666,655,74,11,11,99,99,0,100000,100000,0,0,366466,6.676,0,0,0,316,1795,100,0,0,0,534,505,16.61
10,2,13,,PFB0330c_2o4,13190,476,457,41060,2972,180,1126,1107,109,650,653,650,61,9,9,100,99,0,100000,100000,0,0,283409,7.443,0,0,0,256,1424,100,0,0,0,476,457,16.61
10,3,13,,PFE0120c.1o1,13490,517,502,41070,2973,190,1164,1149,115,647,655,647,65,10,9,100,99,0,100000,100000,0,0,294221,7.6,0,0,0,256,1532,100,0,0,0,517,502,16.61
10,4,13,,PF14_0201(PF10_0138s1),13790,1120,1105,41070,2974,190,1781,1766,219,661,675,661,75,12,11,100,100,0,100000,100000,0,0,452058,14.547,0,0,0,256,1428,100,0,0,0,1120,1105,16.61
10,5,13,,PF14_0370e2s2,14090,532,525,41060,2975,190,1194,1187,122,662,671,662,70,10,10,100,99,0,100000,100000,0,0,303827,7.371,0,0,0,256,1494,100,0,0,0,532,525,16.61
10,6,13,,PFI0105c(PFC0980c.1o1),14380,613,598,41060,2976,170,1269,1254,106,656,667,656,71,8,10,100,100,0,100000,100000,0,0,260934,8.268,0,0,0,208,1328,100,0,0,0,613,598,16.61
10,7,13,,PFA0110we2s2,14690,1000,975,41060,2977,190,1669,1644,175,669,677,669,68,10,10,100,100,0,100000,100000,0,0,420859,14.221,0,0,0,256,1556,100,0,0,0,1000,975,16.61
10,8,13,,PFI0265ce7s1,14990,712,684,41060,2978,190,1381,1353,149,669,672,669,60,11,8,100,100,0,100000,100000,0,0,346392,11.35,0,0,0,256,1556,100,0,0,0,712,684,16.61
10,9,13,,PFD0385we1s2,15290,689,654,41060,2979,180,1355,1320,167,666,668,666,52,12,7,100,100,0,100000,100000,0,0,338010,12.538,0,0,0,256,1428,100,0,0,0,689,654,16.61
10,10,13,,PFC0210c,15590,656,611,41060,2980,200,1343,1298,168,687,693,687,64,12,9,100,100,0,100000,100000,0,0,410021,9.453,0,0,0,316,1613,100,0,0,0,656,611,16.61
10,11,13,,PFL0765w.1o1,15890,613,589,41060,2981,190,1307,1283,134,694,694,694,53,10,7,100,100,0,100000,100000,0,0,328521,11.113,0,0,0,256,1530,100,0,0,0,613,589,16.61
10,12,13,,MAL13P1.210.1o1,16190,590,570,41060,2982,180,1289,1269,138,699,701,699,54,10,7,100,99,0,100000,100000,0,0,324758,10.519,0,0,0,256,1472,100,0,0,0,590,570,16.61
10,13,13,,PF10_0242e2s2,16490,630,609,41070,2983,190,1353,1332,133,723,727,723,60,9,8,100,100,0,100000,100000,0,0,340891,10.083,0,0,0,256,1430,100,0,0,0,630,609,16.61
10,14,13,,PFA0125ce1s2,16780,927,901,41060,2984,190,1663,1637,166,736,739,736,60,10,8,100,100,0,100000,100000,0,0,419121,14.967,0,0,0,256,1532,100,0,0,0,927,901,16.61
10,15,13,,PFC1065we2s1,17090,610,582,41060,2985,180,1354,1326,150,744,752,744,70,11,9,100,99,0,100000,100000,0,0,339505,8.2,0,0,0,256,1474,100,0,0,0,610,582,16.61
10,16,13,,PFL2430c,17390,766,739,41060,2986,200,1542,1515,147,776,796,776,97,9,12,100,99,0,100000,100000,0,0,478857,7.412,0,0,0,316,1584,100,0,0,0,766,739,16.61
10,17,13,,MAL13P1.176e1s2,17690,1935,1705,41060,2987,200,2698,2468,583,763,770,763,69,23,8,100,100,0,100000,100000,0,0,779868,24.609,0,0,0,316,1640,100,0,0,0,1935,1705,16.61
10,18,13,,PFA0430ce1s1,17990,954,888,41060,2988,180,1714,1648,254,760,762,760,55,15,7,100,100,0,100000,100000,0,0,421863,16.109,0,0,0,256,1566,100,0,0,0,954,888,16.61
10,1,14,,PFI1770w.2o2,12890,590,577,41370,2989,210,1243,1230,107,653,662,653,66,8,9,100,100,0,100000,100000,0,0,388609,8.606,0,0,0,316,1983,100,0,0,0,590,577,16.61
10,2,14,,PF07_0126e1s2,13190,563,562,41370,2990,190,1208,1207,108,645,650,645,57,8,8,100,100,0,100000,100000,0,0,308879,9.772,0,0,0,256,1518,100,0,0,0,563,562,16.61
10,3,14,,PF14_0632-e1s1,13480,488,463,41370,2991,180,1126,1101,124,638,642,638,54,11,8,100,100,0,100000,100000,0,0,281883,8.5,0,0,0,256,1402,100,0,0,0,488,463,16.61
10,4,14,,PFL2390ce1s3,13790,627,584,41360,2992,220,1280,1237,169,653,664,653,74,13,11,100,100,0,100000,100000,0,0,484916,7.743,0,0,0,392,1836,100,0,0,0,627,584,16.61
10,5,14,,PF11_0506-s4,14090,829,792,41360,2993,210,1484,1447,190,655,664,655,70,13,10,100,100,0,100000,100000,0,0,457324,11.186,0,0,0,316,1680,100,0,0,0,829,792,16.61
10,6,14,,PFF1440w-s5,14380,670,633,41360,2994,190,1327,1290,153,657,660,657,62,11,9,100,100,0,100000,100000,0,0,330361,10.161,0,0,0,256,1508,100,0,0,0,670,633,16.61
10,7,14,,PF10_0343,14680,1905,1714,41360,2995,210,2577,2386,536,672,680,672,71,22,10,100,100,0,100000,100000,0,0,753932,24.028,0,0,0,316,1748,100,0,0,0,1905,1714,16.61
10,8,14,,PF08_0102e1s2,14980,717,699,41370,2996,190,1392,1374,149,675,682,675,64,10,9,100,100,0,100000,100000,0,0,351690,10.813,0,0,0,256,1550,100,0,0,0,717,699,16.61
10,9,14,,PFB0305c-e1,15290,475,460,41370,2997,180,1148,1133,115,673,678,673,60,10,8,99,99,0,100000,100000,0,0,290125,7.583,0,0,0,256,1468,100,0,0,0,475,460,16.61
10,10,14,,MAL7P1.138e1s1,15590,755,721,41370,2998,210,1446,1412,162,691,693,691,61,11,8,100,100,0,100000,100000,0,0,446297,11.787,0,0,0,316,1757,100,0,0,0,755,721,16.61
10,11,14,,PF10_0177b(PF10_0177e1s1),15890,695,650,41370,2999,180,1394,1349,161,699,699,699,55,11,7,100,100,0,100000,100000,0,0,345441,11.818,0,0,0,256,1448,100,0,0,0,695,650,16.61
10,12,14,,PF10_0079-s1,16190,582,558,41370,3000,190,1288,1264,129,706,708,706,56,10,7,100,100,0,100000,100000,0,0,323513,9.929,0,0,0,256,1530,100,0,0,0,582,558,16.61
10,13,14,,PFA0510we1s2,16490,678,642,41370,3001,210,1402,1366,166,724,725,724,57,12,7,100,99,0,100000,100000,0,0,431608,11.246,0,0,0,316,1709,100,0,0,0,678,642,16.61
10,14,14,,PFF0765c_2o3,16790,590,552,41370,3002,180,1317,1279,134,727,729,727,59,10,8,100,100,0,100000,100000,0,0,327316,9.322,0,0,0,256,1429,100,0,0,0,590,552,16.61
10,15,14,,PFL1040w.1o1,17090,578,563,41360,3003,170,1317,1302,99,739,743,739,62,7,8,100,100,0,100000,100000,0,0,270853,9.016,0,0,0,208,1309,100,0,0,0,578,563,16.61
10,16,14,,PFI1755c.2o2,17380,756,723,41370,3004,210,1521,1488,168,765,777,765,80,11,10,100,100,0,100000,100000,0,0,470121,8.888,0,0,0,316,1720,100,0,0,0,756,723,16.61
10,17,14,,PF11_0358-e2s2,17690,737,703,41370,3005,180,1490,1456,177,753,757,753,63,12,8,100,100,0,100000,100000,0,0,372793,11.095,0,0,0,256,1428,100,0,0,0,737,703,16.61
10,18,14,,PF07_0053e1s4,17990,594,565,41370,3006,180,1357,1328,162,763,764,763,56,12,7,100,99,0,100000,100000,0,0,340022,10.071,0,0,0,256,1590,100,0,0,0,594,565,16.61
10,1,15,,PF07_0053e1s3,12890,485,481,41670,3007,170,1129,1125,91,644,648,644,54,8,8,100,100,0,100000,100000,0,0,233991,8.833,0,0,0,208,1413,100,0,0,0,485,481,16.61
10,2,15,,PFD0310w,13180,542,534,41660,3008,170,1187,1179,100,645,649,645,58,8,8,100,100,0,100000,100000,0,0,245228,9.138,0,0,0,208,1355,100,0,0,0,542,534,16.61
10,3,15,,PF11_0341-e1s2,13480,507,492,41670,3009,180,1150,1135,118,643,647,643,57,10,8,100,100,0,100000,100000,0,0,290629,8.561,0,0,0,256,1475,100,0,0,0,507,492,16.61
10,4,15,,PFC0250c.1o1,13790,478,460,41670,3010,180,1115,1097,115,637,642,637,60,10,9,100,98,0,100000,100000,0,0,280721,7.583,0,0,0,256,1398,100,0,0,0,478,460,16.61
10,5,15,,PF10_0355.1o1,14080,559,532,41670,3011,180,1201,1174,130,642,645,642,56,11,8,100,100,0,100000,100000,0,0,300638,9.446,0,0,0,256,1450,100,0,0,0,559,532,16.61
10,6,15,,PF13_0076.2o2,14390,522,504,41670,3012,190,1176,1158,107,654,656,654,55,9,8,100,100,0,100000,100000,0,0,296329,9.127,0,0,0,256,1576,100,0,0,0,522,504,16.61
10,7,15,,PFD0380ce2s2,14690,706,671,41660,3013,190,1373,1338,157,667,675,667,69,11,10,100,99,0,100000,100000,0,0,342558,9.609,0,0,0,256,1530,100,0,0,0,706,671,16.61
10,8,15,,PF10_0143e1s2,14990,575,536,41670,3014,180,1244,1205,158,669,672,669,53,13,7,100,99,0,100000,100000,0,0,308576,10.057,0,0,0,256,1432,100,0,0,0,575,536,16.61
10,9,15,,PFB0350c_2o4,15290,604,560,41670,3015,180,1281,1237,151,677,680,677,54,12,7,100,99,0,100000,100000,0,0,316760,10.315,0,0,0,256,1415,100,0,0,0,604,560,16.61
10,10,15,,PF10_0351.1o1,15580,682,663,41660,3016,170,1378,1359,110,696,702,696,62,8,8,100,100,0,100000,100000,0,0,282634,10.597,0,0,0,208,1288,100,0,0,0,682,663,16.61
10,11,15,,PF07_0006-e2,15890,796,752,41670,3017,180,1497,1453,188,701,703,701,57,12,8,100,100,0,100000,100000,0,0,371862,13.158,0,0,0,256,1476,100,0,0,0,796,752,16.61
10,12,15,,PF10_0017.2o2,16180,572,533,41670,3018,180,1283,1244,145,711,715,711,58,11,8,99,98,0,100000,100000,0,0,318414,9.121,0,0,0,256,1410,100,0,0,0,572,533,16.61
10,13,15,,PF14_0407-s2,16490,793,733,41670,3019,200,1525,1465,225,732,734,732,58,15,7,100,100,0,100000,100000,0,0,462834,12.603,0,0,0,316,1611,100,0,0,0,793,733,16.61
10,14,15,,PFF1440w-s3,16790,596,555,41660,3020,200,1328,1287,172,732,735,732,58,13,7,100,100,0,100000,100000,0,0,406788,9.517,0,0,0,316,1596,100,0,0,0,596,555,16.61
10,15,15,,PF11_0356-s2,17090,836,807,41660,3021,190,1583,1554,160,747,756,747,73,10,9,100,100,0,100000,100000,0,0,397814,10.932,0,0,0,256,1512,100,0,0,0,836,807,16.61
10,16,15,,PFB0010w,17390,726,714,41660,3022,210,1491,1479,141,765,774,765,77,9,9,100,100,0,100000,100000,0,0,467505,9.156,0,0,0,316,1686,100,0,0,0,726,714,16.61
10,17,15,,PFA0430ce1s2,17690,594,575,41660,3023,180,1351,1332,127,757,762,757,64,9,8,100,99,0,100000,100000,0,0,340932,8.906,0,0,0,256,1435,100,0,0,0,594,575,16.61
10,18,15,,PF13_0013.1o1,17990,646,609,41670,3024,190,1411,1374,145,765,767,765,56,10,7,100,100,0,100000,100000,0,0,351718,10.839,0,0,0,256,1592,100,0,0,0,646,609,16.61
10,1,16,,PFL1930w-s5,12880,450,439,41970,3025,190,1093,1082,109,643,647,643,53,10,8,99,98,0,100000,100000,0,0,276941,8.208,0,0,0,256,1723,100,0,0,0,450,439,16.61
10,2,16,,PF11_0226-s1,13190,539,516,41970,3026,180,1188,1165,124,649,654,649,59,10,9,100,100,0,100000,100000,0,0,298123,8.661,0,0,0,256,1501,100,0,0,0,539,516,16.61
10,3,16,,PFB0310c.1o2,13490,1969,1780,41970,3027,200,2620,2431,583,651,651,651,53,23,8,100,100,0,100000,100000,0,0,768220,33.585,0,0,0,316,1553,100,0,0,0,1969,1780,16.61
10,4,16,,MAL7P1.203(PFF1485w.2o2),13790,658,595,41970,3028,200,1301,1238,209,643,644,643,51,16,7,100,99,0,100000,100000,0,0,391178,11.647,0,0,0,316,1553,100,0,0,0,658,595,16.61
10,5,16,,PF10_0348e1s1,14090,835,780,41970,3029,180,1483,1428,212,648,649,648,51,14,7,100,100,0,100000,100000,0,0,365507,15.275,0,0,0,256,1383,100,0,0,0,835,780,16.61
10,6,16,,MAL8P1.18.2o2,14390,682,662,41970,3030,190,1343,1323,156,661,662,661,52,11,7,100,100,0,100000,100000,0,0,338645,12.712,0,0,0,256,1488,100,0,0,0,682,662,16.61
10,7,16,,PFL2505ce8s2,14690,571,548,41970,3031,180,1241,1218,115,670,674,670,56,9,8,100,100,0,100000,100000,0,0,311915,9.714,0,0,0,256,1427,100,0,0,0,571,548,16.61
10,8,16,,PF13_0197,14990,624,592,41960,3032,190,1301,1269,148,677,681,677,54,11,7,100,100,0,100000,100000,0,0,324979,10.889,0,0,0,256,1463,100,0,0,0,624,592,16.61
10,9,16,,PF10_0356.1o2,15290,951,877,41960,3033,200,1643,1569,243,692,695,692,57,15,8,100,100,0,100000,100000,0,0,495960,15.333,0,0,0,316,1562,100,0,0,0,951,877,16.61
10,10,16,,PF10_0322-s2,15590,855,788,41960,3034,200,1560,1493,234,705,709,705,60,15,8,100,100,0,100000,100000,0,0,471709,13.067,0,0,0,316,1619,100,0,0,0,855,788,16.61
10,11,16,,PFB0915w-e2s2,15890,828,793,41970,3035,190,1537,1502,185,709,715,709,61,12,8,100,100,0,100000,100000,0,0,384434,12.902,0,0,0,256,1462,100,0,0,0,828,793,16.61
10,12,16,,PF13_0064.1o1,16190,659,645,41960,3036,190,1383,1369,120,724,729,724,63,8,8,100,100,0,100000,100000,0,0,350420,10.159,0,0,0,256,1489,100,0,0,0,659,645,16.61
10,13,16,,PF11_0107.3o3,16490,704,686,41970,3037,190,1443,1425,153,739,742,739,60,10,8,100,99,0,100000,100000,0,0,364863,11.383,0,0,0,256,1462,100,0,0,0,704,686,16.61
10,14,16,,PF07_0108.1o2,16790,637,616,41960,3038,190,1378,1357,130,741,744,741,55,9,7,100,100,0,100000,100000,0,0,347345,11.145,0,0,0,256,1463,100,0,0,0,637,616,16.61
10,15,16,,PFE0565w,17080,645,627,41960,3039,190,1395,1377,115,750,756,750,66,8,8,100,100,0,100000,100000,0,0,352445,9.409,0,0,0,256,1439,100,0,0,0,645,627,16.61
10,16,16,,PFL2535w.2o2,17380,556,529,41970,3040,200,1318,1291,151,762,770,762,73,11,9,99,99,0,100000,100000,0,0,407936,7.137,0,0,0,316,1587,100,0,0,0,556,529,16.61
10,17,16,,MAL7P1.77e1s1,17680,635,637,41960,3041,170,1401,1403,114,766,773,766,67,8,8,100,100,0,100000,100000,0,0,291876,9.403,0,0,0,208,1243,100,0,0,0,635,637,16.61
10,18,16,,GFP control,17980,541,515,41960,3042,220,1316,1290,171,775,778,775,62,13,7,100,98,0,100000,100000,0,0,505562,8.258,0,0,0,392,2059,100,0,0,0,541,515,16.61
10,1,17,,a-Hu IgG/A/M 0.3,12880,18080,21580,42270,3043,180,18732,22232,17965,652,656,652,53,80,8,100,100,0,100000,100000,0,0,5691519,407.094,0,0,0,256,1715,100,0,0,0,18080,21580,16.61
10,2,17,,a-Hu IgG/A/M 0.1,13180,12609,10189,42260,3044,170,13268,10848,6642,659,660,659,55,61,8,100,100,0,100000,100000,0,0,2256440,185.236,0,0,0,208,1369,100,0,0,0,12609,10189,16.61
10,3,17,,BLANK,13470,-10,-10,42260,3045,200,647,647,48,657,657,657,51,7,7,11,1,0,100000,100000,0,0,204396,-0.196,0,0,0,316,1759,100,-50,0,0,-10,-10,16.61
10,4,17,,BLANK,13770,2,3,42260,3046,200,656,657,44,654,653,654,49,6,7,15,2,0,100000,100000,0,0,207736,0.082,0,0,0,316,1707,100,-50,0,0,2,3,16.61
10,5,17,,BLANK,14070,5,2,42260,3047,200,659,656,45,654,655,654,48,6,7,15,0,0,100000,100000,0,0,207428,0.021,0,0,0,316,1739,100,-50,0,0,5,2,16.61
10,6,17,,BLANK,14370,-11,-11,42260,3048,200,654,654,49,665,665,665,47,7,7,12,1,0,100000,100000,0,0,206685,-0.234,0,0,0,316,1747,100,-50,0,0,-11,-11,16.61
10,7,17,,BLANK,14670,-8,-8,42260,3049,200,665,665,47,673,673,673,49,7,7,11,0,0,100000,100000,0,0,209993,-0.163,0,0,0,316,1747,100,-50,0,0,-8,-8,16.61
10,8,17,,BLANK,14970,-4,-7,42260,3050,200,680,677,49,684,685,684,49,7,7,10,1,0,100000,100000,0,0,214084,-0.163,0,0,0,316,1769,100,-50,0,0,-4,-7,16.61
10,9,17,,BLANK,15270,-4,-3,42260,3051,200,698,699,49,702,703,702,53,7,7,14,2,0,100000,100000,0,0,220941,-0.075,0,0,0,316,1744,100,-50,0,0,-4,-3,16.61
10,10,17,,BLANK,15570,-7,-5,42260,3052,200,709,711,47,716,715,716,52,6,7,9,1,0,100000,100000,0,0,224715,-0.077,0,0,0,316,1738,100,-50,0,0,-7,-5,16.61
10,11,17,,BLANK,15870,-8,-7,42260,3053,200,712,713,50,720,720,720,53,7,7,11,1,0,100000,100000,0,0,225377,-0.132,0,0,0,316,1746,100,-50,0,0,-8,-7,16.61
10,12,17,,BLANK,16170,0,-3,42260,3054,200,736,733,52,736,736,736,57,7,7,13,0,0,0,100000,0,0,231656,-0.053,0,0,0,316,1769,100,-50,0,0,0,-3,Error
10,13,17,Blank,Blank,16470,2,0,42260,3055,200,748,746,46,746,746,746,53,6,7,12,0,0,100000,0,0,0,235587,0,0,0,0,316,1752,100,-50,0,0,2,0,16.61
10,14,17,Blank,Blank,16770,-7,-7,42260,3056,200,748,748,50,755,754,755,52,6,6,12,1,0,100000,100000,0,0,236274,-0.115,0,0,0,316,1770,100,-50,0,0,-7,-7,16.61
